"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x44421806","x1060582957302382593",2018-11-08 17:20:56,"kellycsilva","""Ain, Celso Portiolli entra em polêmica ao defender vinheta do SBT""

Não tem polêmica nenhuma, tem um bando de mimizento falando asneiras, @celsoportiolli esta certo em defender.","Twitter Lite",140,,,,FALSE,TRUE,0,20,,,,,,,,,,,,,,"x2549016857","Ro_Moller","pt",,,,,,,,,,,,,,,,"x1060576514012573696","""Ain, Celso Portiolli entra em polêmica ao defender vinheta do SBT""

Não tem polêmica nenhuma, tem um bando de mimizento falando asneiras, @celsoportiolli esta certo em defender.",2018-11-08 16:55:20,"Twitter for Android",84,20,"x2549016857","Ro_Moller","RODRIGO MOLLER",102992,13514,55088,"Indaiatuba, Brasil","Quinto maior influenciador político do Twitter em 2016!!! Maior Airfluencers Score em 2017 (991) -- Ver Google!!! Cofundador do @EuSouMBC <U+0001F1E7><U+0001F1F7> <U+0001F1E7><U+0001F1F7>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kellycsilva/status/1060582957302382593","Kelly Cristina <U+0001F1E7><U+0001F1F7>","Rolim de Moura/RO/Brasil","",,FALSE,870,890,18,13191,3279,2009-06-03 18:34:39,FALSE,,,"pt","https://pbs.twimg.com/profile_banners/44421806/1515205941","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1055567762796539906/vScQ177J_normal.jpg"
"x2519376825","x1060582948628545536",2018-11-08 17:20:54,"Muraguili","""celso portiolli defende vinheta pró-ditadura do SBT"". 

gente, qual a surpresa? o cara ficou conhecido por ser o maior puxa-saco de patrão da TV brasileira, além de IMITADOR (e olha que a disputa é dura com merval)","Twitter for Android",139,,,,FALSE,TRUE,0,59,,,,,,,,,,,,,,"x74763991","cynaramenezes","pt",,,,,,,,,,,,,,,,"x1060570483270320128","""celso portiolli defende vinheta pró-ditadura do SBT"". 

gente, qual a surpresa? o cara ficou conhecido por ser o maior puxa-saco de patrão da TV brasileira, além de IMITADOR (e olha que a disputa é dura com merval)",2018-11-08 16:31:22,"Twitter Web Client",266,59,"x74763991","cynaramenezes","cynara menezes",152703,5127,200511,"","escrevo matérias e asso pães. e vice-versa. socialista morena.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Muraguili/status/1060582948628545536","mia","Hell ","Amo meus gatos, o ser humano eu odeio",,FALSE,1332,1384,2,12426,3681,2014-04-30 16:57:11,FALSE,,,"pt","https://pbs.twimg.com/profile_banners/2519376825/1541200915","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1059151536121700352/5WLWwzQ4_normal.jpg"
"x2519376825","x1060582720894615553",2018-11-08 17:19:59,"Muraguili","Brasil, ame e preserve estudando a história do país ou irá falar merda igual ao Celso Portiolli https://t.co/zT7CYESqdC","Twitter for Android",139,,,,FALSE,TRUE,0,139,,,"twitter.com/celsoportiolli…","https://t.co/zT7CYESqdC","https://twitter.com/celsoportiolli/status/1060511471795355648?s=20",,,,,,,,,"x3044309552","sorrxynotsorry","pt",,,,,,,,,,,,,,,,"x1060539575599284224","Brasil, ame e preserve estudando a história do país ou irá falar merda igual ao Celso Portiolli https://t.co/zT7CYESqdC",2018-11-08 14:28:33,"Twitter Lite",405,139,"x3044309552","sorrxynotsorry","bruna",863,598,39149,"Rio de Janeiro, Brasil","",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Muraguili/status/1060582720894615553","mia","Hell ","Amo meus gatos, o ser humano eu odeio",,FALSE,1332,1384,2,12426,3681,2014-04-30 16:57:11,FALSE,,,"pt","https://pbs.twimg.com/profile_banners/2519376825/1541200915","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1059151536121700352/5WLWwzQ4_normal.jpg"
"x2519376825","x1060582842676273152",2018-11-08 17:20:29,"Muraguili","Bom, Celso Portiolli tá cancelado também.","Twitter for Android",56,,,,FALSE,TRUE,0,116,,,,,,,,,,,,,,"x8057232","tengumaru","pt",,,,,,,,,,,,,,,,"x1060532238914326530","Bom, Celso Portiolli tá cancelado também.",2018-11-08 13:59:24,"TweetDeck",429,116,"x8057232","tengumaru","Fernando/Tengu",7023,581,126623,"São Paulo","Filthy Acts at a Reasonable Price. Tradutor (@crunchyroll_pt Pokémon, Saintia Shô, Tokyo Ghoul etc), podcaster (@balcaopodcast) e streamer.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Muraguili/status/1060582842676273152","mia","Hell ","Amo meus gatos, o ser humano eu odeio",,FALSE,1332,1384,2,12426,3681,2014-04-30 16:57:11,FALSE,,,"pt","https://pbs.twimg.com/profile_banners/2519376825/1541200915","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1059151536121700352/5WLWwzQ4_normal.jpg"
"x2519376825","x1060582853380096002",2018-11-08 17:20:31,"Muraguili","o que esperar de um homem branco e rico né? não é nenhuma novidade o celso portiolli também ser um lixo","Twitter for Android",116,,,,FALSE,TRUE,0,94,,,,,,,,,,,,,,"x153195523","apmipus","pt",,,,,,,,,,,,,,,,"x1060552643641270272","o que esperar de um homem branco e rico né? não é nenhuma novidade o celso portiolli também ser um lixo",2018-11-08 15:20:29,"Twitter Web Client",324,94,"x153195523","apmipus","<U+2601><U+FE0F> otaku",680,129,26805,"Minas Gerais, Brasil","omae wa mou shindeiru",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Muraguili/status/1060582853380096002","mia","Hell ","Amo meus gatos, o ser humano eu odeio",,FALSE,1332,1384,2,12426,3681,2014-04-30 16:57:11,FALSE,,,"pt","https://pbs.twimg.com/profile_banners/2519376825/1541200915","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1059151536121700352/5WLWwzQ4_normal.jpg"
"x1047272788581658624","x1060582943616352256",2018-11-08 17:20:53,"com_otakus","Com a esquerda atacando o Celso Portiolli temos a confirmação que os que dizem lutar contra a intolerância são os maiores intolerantes.","Twitter Web Client",135,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/com_otakus/status/1060582943616352256","otakus com bolsonaro","","",,FALSE,13,17,0,135,25,2018-10-02 23:51:04,FALSE,,,"pt","https://pbs.twimg.com/profile_banners/1047272788581658624/1538524642",,"http://pbs.twimg.com/profile_images/1047273804219568128/YM-Cl58u_normal.jpg"
"x131229296","x1060582231129886720",2018-11-08 17:18:03,"dudu_ever","Celso Portiolli falou o ÓBVIO:  ""a Venezuela é logo alí...."" <U+0001F608>

Nós já BOICOTAMOS a Natura e agora vamos LEVANTAR ainda mais a Jequiti. 
Se bem que o cara já é um sucesso! Os perfumes de Portiolli já ultrapassaram a marca de 1,5 milhões vendidos.","Twitter Lite",139,,,,FALSE,TRUE,0,37,,,,,,,,,,,,,,"x3199576547","kbddan","pt",,,,,,,,,,,,,,,,"x1060554350924390400","Celso Portiolli falou o ÓBVIO:  ""a Venezuela é logo alí...."" <U+0001F608>

Nós já BOICOTAMOS a Natura e agora vamos LEVANTAR ainda mais a Jequiti. 
Se bem que o cara já é um sucesso! Os perfumes de Portiolli já ultrapassaram a marca de 1,5 milhões vendidos.",2018-11-08 15:27:16,"Twitter Web Client",139,37,"x3199576547","kbddan","Antonio",204,79,3835,"Brasil","Alívio, esperanças e muita vigilância... Dá-lhe, Bolsonaro! Dá-lhe, Brasil! <U+0001F60E>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dudu_ever/status/1060582231129886720","<U+0001F438> @marcoseduardo <U+0001F1E7><U+0001F1F7>","Manaus","Decifra-me, mas não me conclua, eu posso te surpreender.
(Clarice Lispector)","http://t.co/6Gq8d3tqMm",FALSE,4424,2967,44,46821,184,2010-04-09 17:18:59,FALSE,"http://t.co/6Gq8d3tqMm","http://the-boy-is-a-monster.tumblr.com/","pt","https://pbs.twimg.com/profile_banners/131229296/1407304947","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/909793276047347713/iBWQH_PF_normal.jpg"
"x131229296","x1060582888406745095",2018-11-08 17:20:39,"dudu_ever","Celso Portiolli Parabéns defendendo valores patrióticos e o Patrão Silvio Santos que é o Mito da TV Brasileira, Resistência que nada ela já está queimada faz tempo nós somos 70 milhões hoje de Bolsominions https://t.co/ve6sSZflOu","Twitter Lite",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x171580002","RadarPoliticoBR","pt",,,,,,,,,,,,,,,,"x1060571727921668096","Celso Portiolli Parabéns defendendo valores patrióticos e o Patrão Silvio Santos que é o Mito da TV Brasileira, Resistência que nada ela já está queimada faz tempo nós somos 70 milhões hoje de Bolsominions https://t.co/ve6sSZflOu",2018-11-08 16:36:19,"Twitter Web Client",12,5,"x171580002","RadarPoliticoBR","<U+0001F1E7><U+0001F1F7> PRESIDENTE DO BRASIL  <U+0001F1E7><U+0001F1F7> <U+200F>",13307,11802,95106,"RIO DE JANEIRO- BRASIL","Twitter Oficial  de jornalismo Independente™, Que veio para Noticiar e Denunciar Todos os Políticos Corruptos do Brasil , @RadarPoliticoBR, Since 09/03/2015.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dudu_ever/status/1060582888406745095","<U+0001F438> @marcoseduardo <U+0001F1E7><U+0001F1F7>","Manaus","Decifra-me, mas não me conclua, eu posso te surpreender.
(Clarice Lispector)","http://t.co/6Gq8d3tqMm",FALSE,4424,2967,44,46821,184,2010-04-09 17:18:59,FALSE,"http://t.co/6Gq8d3tqMm","http://the-boy-is-a-monster.tumblr.com/","pt","https://pbs.twimg.com/profile_banners/131229296/1407304947","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/909793276047347713/iBWQH_PF_normal.jpg"
"x131229296","x1060582171902128128",2018-11-08 17:17:49,"dudu_ever","""Ain, Celso Portiolli entra em polêmica ao defender vinheta do SBT""

Não tem polêmica nenhuma, tem um bando de mimizento falando asneiras, @celsoportiolli esta certo em defender.","Twitter Lite",140,,,,FALSE,TRUE,0,20,,,,,,,,,,,,,,"x2549016857","Ro_Moller","pt",,,,,,,,,,,,,,,,"x1060576514012573696","""Ain, Celso Portiolli entra em polêmica ao defender vinheta do SBT""

Não tem polêmica nenhuma, tem um bando de mimizento falando asneiras, @celsoportiolli esta certo em defender.",2018-11-08 16:55:20,"Twitter for Android",84,20,"x2549016857","Ro_Moller","RODRIGO MOLLER",102992,13514,55088,"Indaiatuba, Brasil","Quinto maior influenciador político do Twitter em 2016!!! Maior Airfluencers Score em 2017 (991) -- Ver Google!!! Cofundador do @EuSouMBC <U+0001F1E7><U+0001F1F7> <U+0001F1E7><U+0001F1F7>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dudu_ever/status/1060582171902128128","<U+0001F438> @marcoseduardo <U+0001F1E7><U+0001F1F7>","Manaus","Decifra-me, mas não me conclua, eu posso te surpreender.
(Clarice Lispector)","http://t.co/6Gq8d3tqMm",FALSE,4424,2967,44,46821,184,2010-04-09 17:18:59,FALSE,"http://t.co/6Gq8d3tqMm","http://the-boy-is-a-monster.tumblr.com/","pt","https://pbs.twimg.com/profile_banners/131229296/1407304947","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/909793276047347713/iBWQH_PF_normal.jpg"
"x131229296","x1060582934892216320",2018-11-08 17:20:51,"dudu_ever","Lista arualizada de fascistas segundo a esquerda:

Regina Duarte
Marcio Garcia
Celso Portiolli
Danilo Gentili
Silvio Santos 
Juliana Paes
Suzana Vieira
Antonia fontenelle
Leticia Birkheuer
Monica Carvalho
Gustavo Lima
Amado Batista
Alexandre Frota","Twitter Lite",140,,,,FALSE,TRUE,0,8,,,,,,,,,,,,,,"x968204915138007041","rei_sensato","pt",,,,,,,,,,,,,,,,"x1060567800194973698","Lista arualizada de fascistas segundo a esquerda:

Regina Duarte
Marcio Garcia
Celso Portiolli
Danilo Gentili
Silvio Santos 
Juliana Paes
Suzana Vieira
Antonia fontenelle
Leticia Birkheuer
Monica Carvalho
Gustavo Lima
Amado Batista
Alexandre Frota",2018-11-08 16:20:42,"Twitter Lite",36,8,"x968204915138007041","rei_sensato","Gay Direitista",813,951,3349,"Brasília ","Contra a esquerda . Contra o socialismo e o comunismo. Odeio politicamente correto. Murro nas pocs esquerdopatas. Feminismo e movimento lgbt pregam intolerancia",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dudu_ever/status/1060582934892216320","<U+0001F438> @marcoseduardo <U+0001F1E7><U+0001F1F7>","Manaus","Decifra-me, mas não me conclua, eu posso te surpreender.
(Clarice Lispector)","http://t.co/6Gq8d3tqMm",FALSE,4424,2967,44,46821,184,2010-04-09 17:18:59,FALSE,"http://t.co/6Gq8d3tqMm","http://the-boy-is-a-monster.tumblr.com/","pt","https://pbs.twimg.com/profile_banners/131229296/1407304947","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/909793276047347713/iBWQH_PF_normal.jpg"
"x14727766","x1060582931058581504",2018-11-08 17:20:50,"educhaves","O que deu no Celso Portiolli? Até anteontem não tweetava sobre política, era bem neutro e agora virou bolsominion loucão??!! https://t.co/ZOjkm150tY","Twitter for Android",124,,,,FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/media/DrfyjZbX4AMGXxD.jpg","https://t.co/ZOjkm150tY","https://twitter.com/educhaves/status/1060582931058581504/photo/1","photo","http://pbs.twimg.com/media/DrfyjZbX4AMGXxD.jpg","https://t.co/ZOjkm150tY","https://twitter.com/educhaves/status/1060582931058581504/photo/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/educhaves/status/1060582931058581504","Edu Chaves","Macapá","Conta verificada. Verifico todos os dias.","https://t.co/tvKmziN2eJ",FALSE,58464,57525,201,20969,33774,2008-05-10 20:45:25,FALSE,"https://t.co/tvKmziN2eJ","http://www.sequelanet.com.br/","pt","https://pbs.twimg.com/profile_banners/14727766/1537640704","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/431842434331316225/0i5phB87_normal.jpeg"
"x2349200431","x1060582918656008192",2018-11-08 17:20:47,"fabicivil","Agora o odiado da vez é o Celso Portiolli ??!! Ninguém mais pode dizer o q pensa.  LIBERDADE,lembram? https://t.co/5eQqOWojkC","Twitter Lite",140,,,,FALSE,TRUE,0,79,,,,,,"http://pbs.twimg.com/tweet_video_thumb/DrfQHXFWkAAtr8I.jpg","https://t.co/5eQqOWojkC","https://twitter.com/ve_ve1903/status/1060545111883505664/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/DrfQHXFWkAAtr8I.jpg","https://t.co/5eQqOWojkC","https://twitter.com/ve_ve1903/status/1060545111883505664/photo/1",,"x957327580981530624","ve_ve1903","pt",,,,,,,,,,,,,,,,"x1060545111883505664","Agora o odiado da vez é o Celso Portiolli ??!! Ninguém mais pode dizer o q pensa.  LIBERDADE,lembram? https://t.co/5eQqOWojkC",2018-11-08 14:50:33,"Twitter Lite",337,79,"x957327580981530624","ve_ve1903","Ve",23,6,71,"","",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fabicivil/status/1060582918656008192","Fabi","","",,FALSE,2186,1629,1,82254,316265,2014-02-17 23:09:05,FALSE,,,"pt","https://pbs.twimg.com/profile_banners/2349200431/1394897659","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/568876517577347072/M1o7-Ta0_normal.png"
"x918046322682458112","x1060582157796720640",2018-11-08 17:17:45,"DibosBgs","Agora o odiado da vez é o Celso Portiolli ??!! Ninguém mais pode dizer o q pensa.  LIBERDADE,lembram? https://t.co/5eQqOWojkC","Twitter for iPhone",140,,,,FALSE,TRUE,0,79,,,,,,"http://pbs.twimg.com/tweet_video_thumb/DrfQHXFWkAAtr8I.jpg","https://t.co/5eQqOWojkC","https://twitter.com/ve_ve1903/status/1060545111883505664/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/DrfQHXFWkAAtr8I.jpg","https://t.co/5eQqOWojkC","https://twitter.com/ve_ve1903/status/1060545111883505664/photo/1",,"x957327580981530624","ve_ve1903","pt",,,,,,,,,,,,,,,,"x1060545111883505664","Agora o odiado da vez é o Celso Portiolli ??!! Ninguém mais pode dizer o q pensa.  LIBERDADE,lembram? https://t.co/5eQqOWojkC",2018-11-08 14:50:33,"Twitter Lite",337,79,"x957327580981530624","ve_ve1903","Ve",23,6,71,"","",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DibosBgs/status/1060582157796720640","<U+0001F1E7><U+0001F1F7>Carolina1<U+FE0F><U+20E3>7<U+FE0F><U+20E3><U+0001F1E7><U+0001F1F7>","","Gamer, casada com gamer. Só observo..<U+0001F49A>",,FALSE,243,109,1,10803,16939,2017-10-11 09:31:14,FALSE,,,"pt","https://pbs.twimg.com/profile_banners/918046322682458112/1530762161",,"http://pbs.twimg.com/profile_images/1014715513715548160/iBxx0-lL_normal.jpg"
"x918046322682458112","x1060582874179661824",2018-11-08 17:20:36,"DibosBgs","Depois de Silvio Santos, Celso Portiolli eh o mais querido e melhor apresentador e animador da TV brasileira! Deus o abencoe! https://t.co/vn6Fxnqwv5","Twitter for iPhone",140,,,,FALSE,TRUE,0,16,,,,,,,,,,,,,,"x944899918589845505","MariaDe26345422","pt",,,,,,,,,,,,,,,,"x1060547316891967489","Depois de Silvio Santos, Celso Portiolli eh o mais querido e melhor apresentador e animador da TV brasileira! Deus o abencoe! https://t.co/vn6Fxnqwv5",2018-11-08 14:59:19,"Twitter for Android",60,16,"x944899918589845505","MariaDe26345422","Maria De Lourdes Maciel Da Silva",5,60,138,"","",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DibosBgs/status/1060582874179661824","<U+0001F1E7><U+0001F1F7>Carolina1<U+FE0F><U+20E3>7<U+FE0F><U+20E3><U+0001F1E7><U+0001F1F7>","","Gamer, casada com gamer. Só observo..<U+0001F49A>",,FALSE,243,109,1,10803,16939,2017-10-11 09:31:14,FALSE,,,"pt","https://pbs.twimg.com/profile_banners/918046322682458112/1530762161",,"http://pbs.twimg.com/profile_images/1014715513715548160/iBxx0-lL_normal.jpg"
"x918046322682458112","x1060581855546761218",2018-11-08 17:16:33,"DibosBgs","Imaginem se Bolsonaro chamasse o William Wack para ser o secretário de imprensa ou o porta voz do seu governo, será que haveria suicídio coletivo na Globo? rs
 ""Celso Portiolli""","Twitter for iPhone",139,,,,FALSE,TRUE,0,10,,,,,,,,,,,,,,"x105585333","AlexandreMega","pt",,,,,,,,,,,,,,,,"x1060575077576699904","Imaginem se Bolsonaro chamasse o William Wack para ser o secretário de imprensa ou o porta voz do seu governo, será que haveria suicídio coletivo na Globo? rs
 ""Celso Portiolli""",2018-11-08 16:49:37,"Twitter Web Client",33,10,"x105585333","AlexandreMega","Mega",4825,3212,2338,"Rio de Janeiro - RJ","",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DibosBgs/status/1060581855546761218","<U+0001F1E7><U+0001F1F7>Carolina1<U+FE0F><U+20E3>7<U+FE0F><U+20E3><U+0001F1E7><U+0001F1F7>","","Gamer, casada com gamer. Só observo..<U+0001F49A>",,FALSE,243,109,1,10803,16939,2017-10-11 09:31:14,FALSE,,,"pt","https://pbs.twimg.com/profile_banners/918046322682458112/1530762161",,"http://pbs.twimg.com/profile_images/1014715513715548160/iBxx0-lL_normal.jpg"
"x918046322682458112","x1060581903798013954",2018-11-08 17:16:45,"DibosBgs","Celso Portiolli Parabéns defendendo valores patrióticos e o Patrão Silvio Santos que é o Mito da TV Brasileira, Resistência que nada ela já está queimada faz tempo nós somos 70 milhões hoje de Bolsominions https://t.co/ve6sSZflOu","Twitter for iPhone",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x171580002","RadarPoliticoBR","pt",,,,,,,,,,,,,,,,"x1060571727921668096","Celso Portiolli Parabéns defendendo valores patrióticos e o Patrão Silvio Santos que é o Mito da TV Brasileira, Resistência que nada ela já está queimada faz tempo nós somos 70 milhões hoje de Bolsominions https://t.co/ve6sSZflOu",2018-11-08 16:36:19,"Twitter Web Client",12,5,"x171580002","RadarPoliticoBR","<U+0001F1E7><U+0001F1F7> PRESIDENTE DO BRASIL  <U+0001F1E7><U+0001F1F7> <U+200F>",13307,11802,95106,"RIO DE JANEIRO- BRASIL","Twitter Oficial  de jornalismo Independente™, Que veio para Noticiar e Denunciar Todos os Políticos Corruptos do Brasil , @RadarPoliticoBR, Since 09/03/2015.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DibosBgs/status/1060581903798013954","<U+0001F1E7><U+0001F1F7>Carolina1<U+FE0F><U+20E3>7<U+FE0F><U+20E3><U+0001F1E7><U+0001F1F7>","","Gamer, casada com gamer. Só observo..<U+0001F49A>",,FALSE,243,109,1,10803,16939,2017-10-11 09:31:14,FALSE,,,"pt","https://pbs.twimg.com/profile_banners/918046322682458112/1530762161",,"http://pbs.twimg.com/profile_images/1014715513715548160/iBxx0-lL_normal.jpg"
"x918046322682458112","x1060582734156959744",2018-11-08 17:20:03,"DibosBgs","Celso Portiolli discorda de mim, então é fascista. https://t.co/gu4m8vfEsw","Twitter for iPhone",92,,,,FALSE,TRUE,0,8,,,,,,"http://pbs.twimg.com/media/DrffWu0W4AAyPC5.jpg","https://t.co/gu4m8vfEsw","https://twitter.com/oitavoplayer/status/1060562002882555904/photo/1","photo","http://pbs.twimg.com/media/DrffWu0W4AAyPC5.jpg","https://t.co/gu4m8vfEsw","https://twitter.com/oitavoplayer/status/1060562002882555904/photo/1",,"x1004736323071209473","oitavoplayer","pt",,,,,,,,,,,,,,,,"x1060562002882555904","Celso Portiolli discorda de mim, então é fascista. https://t.co/gu4m8vfEsw",2018-11-08 15:57:40,"Twitter Web Client",20,8,"x1004736323071209473","oitavoplayer","player",18,64,257,"","Somente mais um Player nesse Survival chamado vida real.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DibosBgs/status/1060582734156959744","<U+0001F1E7><U+0001F1F7>Carolina1<U+FE0F><U+20E3>7<U+FE0F><U+20E3><U+0001F1E7><U+0001F1F7>","","Gamer, casada com gamer. Só observo..<U+0001F49A>",,FALSE,243,109,1,10803,16939,2017-10-11 09:31:14,FALSE,,,"pt","https://pbs.twimg.com/profile_banners/918046322682458112/1530762161",,"http://pbs.twimg.com/profile_images/1014715513715548160/iBxx0-lL_normal.jpg"
"x918046322682458112","x1060582186557022208",2018-11-08 17:17:52,"DibosBgs","Celso Portiolli é a bola da vez desses justiceiros. Essa é a esquerdinha que diz que vão resistir? não aguentam nem um comercial. https://t.co/1iXbdVVM6o","Twitter for iPhone",140,,,,FALSE,TRUE,0,41,,,,,,,,,,,,,,"x1038019396961226752","henriqmetal","pt",,,,,,,,,,,,,,,,"x1060557003590979591","Celso Portiolli é a bola da vez desses justiceiros. Essa é a esquerdinha que diz que vão resistir? não aguentam nem um comercial. https://t.co/1iXbdVVM6o",2018-11-08 15:37:48,"Twitter for Android",150,41,"x1038019396961226752","henriqmetal","Henrique",14,9,734,"MG","",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DibosBgs/status/1060582186557022208","<U+0001F1E7><U+0001F1F7>Carolina1<U+FE0F><U+20E3>7<U+FE0F><U+20E3><U+0001F1E7><U+0001F1F7>","","Gamer, casada com gamer. Só observo..<U+0001F49A>",,FALSE,243,109,1,10803,16939,2017-10-11 09:31:14,FALSE,,,"pt","https://pbs.twimg.com/profile_banners/918046322682458112/1530762161",,"http://pbs.twimg.com/profile_images/1014715513715548160/iBxx0-lL_normal.jpg"
"x918046322682458112","x1060582708898942977",2018-11-08 17:19:57,"DibosBgs","Noooosssa, heim??? O  ""Celso Portiolli"" dando a sua opnião, que escroto não??? Como ele ousa dizer o que pensa?? Esse mundo tá perdido...","Twitter for iPhone",139,,,,FALSE,TRUE,0,11,,,,,,,,,,,,,,"x3308793255","kethelymonteiro","pt",,,,,,,,,,,,,,,,"x1060556477612601350","Noooosssa, heim??? O  ""Celso Portiolli"" dando a sua opnião, que escroto não??? Como ele ousa dizer o que pensa?? Esse mundo tá perdido...",2018-11-08 15:35:43,"Twitter Web Client",54,11,"x3308793255","kethelymonteiro","Kelly Silva",2,10,15,"Pernambucano ","<U+2661><U+2606>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DibosBgs/status/1060582708898942977","<U+0001F1E7><U+0001F1F7>Carolina1<U+FE0F><U+20E3>7<U+FE0F><U+20E3><U+0001F1E7><U+0001F1F7>","","Gamer, casada com gamer. Só observo..<U+0001F49A>",,FALSE,243,109,1,10803,16939,2017-10-11 09:31:14,FALSE,,,"pt","https://pbs.twimg.com/profile_banners/918046322682458112/1530762161",,"http://pbs.twimg.com/profile_images/1014715513715548160/iBxx0-lL_normal.jpg"
